"from_airport";"to_airport";"departure_time";"arrival_time";"flight_number";"price"
"Milan";"Prague";2017-12-08 09:07:00;2017-12-08 11:37:00;"FN267";10285
"London";"Vienna";2017-12-08 05:52:00;2017-12-08 08:22:00;"FN338";7358
"Prague";"Vienna";2017-12-08 11:31:00;2017-12-08 14:01:00;"FN389";6828
"Milan";"Vienna";2017-12-08 17:18:00;2017-12-08 19:48:00;"FN343";11215
"London";"Milan";2017-12-08 19:45:00;2017-12-08 22:15:00;"FN356";4091
"Prague";"Milan";2017-12-08 07:16:00;2017-12-08 09:46:00;"FN363";6327
"Vienna";"Milan";2017-12-08 10:28:00;2017-12-08 12:58:00;"FN299";8014
"Prague";"London";2017-12-09 16:56:00;2017-12-09 19:26:00;"FN297";14757
"Vienna";"London";2017-12-09 14:37:00;2017-12-09 17:07:00;"FN367";14474
"Milan";"London";2017-12-09 12:29:00;2017-12-09 14:59:00;"FN373";4841
"London";"Prague";2017-12-09 13:35:00;2017-12-09 16:05:00;"FN277";3441
"Vienna";"Prague";2017-12-09 20:59:00;2017-12-09 23:29:00;"FN310";3922
"Milan";"Prague";2017-12-09 09:07:00;2017-12-09 11:37:00;"FN267";20430
"London";"Vienna";2017-12-09 05:52:00;2017-12-09 08:22:00;"FN338";19001
"Prague";"Vienna";2017-12-09 11:31:00;2017-12-09 14:01:00;"FN389";1403
"Milan";"Vienna";2017-12-09 17:18:00;2017-12-09 19:48:00;"FN343";8842
"London";"Milan";2017-12-09 19:45:00;2017-12-09 22:15:00;"FN356";6472
"Prague";"Milan";2017-12-09 07:16:00;2017-12-09 09:46:00;"FN363";4336
"Vienna";"Milan";2017-12-09 10:28:00;2017-12-09 12:58:00;"FN299";3066
"Prague";"London";2017-12-10 16:56:00;2017-12-10 19:26:00;"FN297";7785
"Vienna";"London";2017-12-10 14:37:00;2017-12-10 17:07:00;"FN367";7860
"Milan";"London";2017-12-10 12:29:00;2017-12-10 14:59:00;"FN373";8620
"London";"Prague";2017-12-10 13:35:00;2017-12-10 16:05:00;"FN277";7683
"Vienna";"Prague";2017-12-10 20:59:00;2017-12-10 23:29:00;"FN310";5783
"Milan";"Prague";2017-12-10 09:07:00;2017-12-10 11:37:00;"FN267";15552
"London";"Vienna";2017-12-10 05:52:00;2017-12-10 08:22:00;"FN338";7985
"Prague";"Vienna";2017-12-10 11:31:00;2017-12-10 14:01:00;"FN389";1284
"Milan";"Vienna";2017-12-10 17:18:00;2017-12-10 19:48:00;"FN343";10993
"London";"Milan";2017-12-10 19:45:00;2017-12-10 22:15:00;"FN356";2463
"Prague";"Milan";2017-12-10 07:16:00;2017-12-10 09:46:00;"FN363";8299
"Vienna";"Milan";2017-12-10 10:28:00;2017-12-10 12:58:00;"FN299";6088
"Prague";"London";2017-12-11 16:56:00;2017-12-11 19:26:00;"FN297";6124
"Vienna";"London";2017-12-11 14:37:00;2017-12-11 17:07:00;"FN367";5642
"Milan";"London";2017-12-11 12:29:00;2017-12-11 14:59:00;"FN373";8462
"London";"Prague";2017-12-11 13:35:00;2017-12-11 16:05:00;"FN277";10546
"Vienna";"Prague";2017-12-11 20:59:00;2017-12-11 23:29:00;"FN310";5987
"Milan";"Prague";2017-12-11 09:07:00;2017-12-11 11:37:00;"FN267";4175
"London";"Vienna";2017-12-11 05:52:00;2017-12-11 08:22:00;"FN338";8632
"Prague";"Vienna";2017-12-11 11:31:00;2017-12-11 14:01:00;"FN389";8870
"Milan";"Vienna";2017-12-11 17:18:00;2017-12-11 19:48:00;"FN343";6433
"London";"Milan";2017-12-11 19:45:00;2017-12-11 22:15:00;"FN356";3938
"Prague";"Milan";2017-12-11 07:16:00;2017-12-11 09:46:00;"FN363";5664
"Vienna";"Milan";2017-12-11 10:28:00;2017-12-11 12:58:00;"FN299";17897
"Prague";"London";2017-12-12 16:56:00;2017-12-12 19:26:00;"FN297";14039
"Vienna";"London";2017-12-12 14:37:00;2017-12-12 17:07:00;"FN367";18633
"Milan";"London";2017-12-12 12:29:00;2017-12-12 14:59:00;"FN373";8276
"London";"Prague";2017-12-12 13:35:00;2017-12-12 16:05:00;"FN277";6292
"Vienna";"Prague";2017-12-12 20:59:00;2017-12-12 23:29:00;"FN310";11805
"Milan";"Prague";2017-12-12 09:07:00;2017-12-12 11:37:00;"FN267";17414
"London";"Vienna";2017-12-12 05:52:00;2017-12-12 08:22:00;"FN338";6467
"Prague";"Vienna";2017-12-12 11:31:00;2017-12-12 14:01:00;"FN389";6381
"Milan";"Vienna";2017-12-12 17:18:00;2017-12-12 19:48:00;"FN343";5240
"London";"Milan";2017-12-12 19:45:00;2017-12-12 22:15:00;"FN356";10920
"Prague";"Milan";2017-12-12 07:16:00;2017-12-12 09:46:00;"FN363";12206
"Vienna";"Milan";2017-12-12 10:28:00;2017-12-12 12:58:00;"FN299";3453
"Prague";"London";2017-12-13 16:56:00;2017-12-13 19:26:00;"FN297";2352
"Vienna";"London";2017-12-13 14:37:00;2017-12-13 17:07:00;"FN367";14061
"Milan";"London";2017-12-13 12:29:00;2017-12-13 14:59:00;"FN373";4608
"London";"Prague";2017-12-13 13:35:00;2017-12-13 16:05:00;"FN277";12313
"Vienna";"Prague";2017-12-13 20:59:00;2017-12-13 23:29:00;"FN310";11157
"Milan";"Prague";2017-12-13 09:07:00;2017-12-13 11:37:00;"FN267";2478
"London";"Vienna";2017-12-13 05:52:00;2017-12-13 08:22:00;"FN338";10877
"Prague";"Vienna";2017-12-13 11:31:00;2017-12-13 14:01:00;"FN389";8932
"Milan";"Vienna";2017-12-13 17:18:00;2017-12-13 19:48:00;"FN343";16954
"London";"Milan";2017-12-13 19:45:00;2017-12-13 22:15:00;"FN356";3090
"Prague";"Milan";2017-12-13 07:16:00;2017-12-13 09:46:00;"FN363";8465
"Vienna";"Milan";2017-12-13 10:28:00;2017-12-13 12:58:00;"FN299";1536
"Prague";"London";2017-12-14 16:56:00;2017-12-14 19:26:00;"FN297";10875
"Vienna";"London";2017-12-14 14:37:00;2017-12-14 17:07:00;"FN367";7401
"Milan";"London";2017-12-14 12:29:00;2017-12-14 14:59:00;"FN373";9293
"London";"Prague";2017-12-14 13:35:00;2017-12-14 16:05:00;"FN277";11217
"Vienna";"Prague";2017-12-14 20:59:00;2017-12-14 23:29:00;"FN310";12520
"Milan";"Prague";2017-12-14 09:07:00;2017-12-14 11:37:00;"FN267";7222
"London";"Vienna";2017-12-14 05:52:00;2017-12-14 08:22:00;"FN338";6043
"Prague";"Vienna";2017-12-14 11:31:00;2017-12-14 14:01:00;"FN389";6997
"Milan";"Vienna";2017-12-14 17:18:00;2017-12-14 19:48:00;"FN343";4533
"London";"Milan";2017-12-14 19:45:00;2017-12-14 22:15:00;"FN356";15421
"Prague";"Milan";2017-12-14 07:16:00;2017-12-14 09:46:00;"FN363";5622
"Vienna";"Milan";2017-12-14 10:28:00;2017-12-14 12:58:00;"FN299";9009
"Prague";"London";2017-12-15 16:56:00;2017-12-15 19:26:00;"FN297";16995
"Vienna";"London";2017-12-15 14:37:00;2017-12-15 17:07:00;"FN367";4767
"Milan";"London";2017-12-15 12:29:00;2017-12-15 14:59:00;"FN373";10077
"London";"Prague";2017-12-15 13:35:00;2017-12-15 16:05:00;"FN277";9178
"Vienna";"Prague";2017-12-15 20:59:00;2017-12-15 23:29:00;"FN310";3972
"Milan";"Prague";2017-12-15 09:07:00;2017-12-15 11:37:00;"FN267";6885
"London";"Vienna";2017-12-15 05:52:00;2017-12-15 08:22:00;"FN338";3979
"Prague";"Vienna";2017-12-15 11:31:00;2017-12-15 14:01:00;"FN389";4742
"Milan";"Vienna";2017-12-15 17:18:00;2017-12-15 19:48:00;"FN343";4803
"London";"Milan";2017-12-15 19:45:00;2017-12-15 22:15:00;"FN356";10993
"Prague";"Milan";2017-12-15 07:16:00;2017-12-15 09:46:00;"FN363";8828
"Vienna";"Milan";2017-12-15 10:28:00;2017-12-15 12:58:00;"FN299";9331
"Prague";"London";2017-12-16 16:56:00;2017-12-16 19:26:00;"FN297";10198
"Vienna";"London";2017-12-16 14:37:00;2017-12-16 17:07:00;"FN367";1189
"Milan";"London";2017-12-16 12:29:00;2017-12-16 14:59:00;"FN373";4388
"London";"Prague";2017-12-16 13:35:00;2017-12-16 16:05:00;"FN277";11445
"Vienna";"Prague";2017-12-16 20:59:00;2017-12-16 23:29:00;"FN310";4358
"Milan";"Prague";2017-12-16 09:07:00;2017-12-16 11:37:00;"FN267";13885
"London";"Vienna";2017-12-16 05:52:00;2017-12-16 08:22:00;"FN338";10980
"Prague";"Vienna";2017-12-16 11:31:00;2017-12-16 14:01:00;"FN389";1672
"Milan";"Vienna";2017-12-16 17:18:00;2017-12-16 19:48:00;"FN343";8869
"London";"Milan";2017-12-16 19:45:00;2017-12-16 22:15:00;"FN356";6330
"Prague";"Milan";2017-12-16 07:16:00;2017-12-16 09:46:00;"FN363";12738
"Vienna";"Milan";2017-12-16 10:28:00;2017-12-16 12:58:00;"FN299";476
"Prague";"London";2017-12-17 16:56:00;2017-12-17 19:26:00;"FN297";13877
"Vienna";"London";2017-12-17 14:37:00;2017-12-17 17:07:00;"FN367";14567
"Milan";"London";2017-12-17 12:29:00;2017-12-17 14:59:00;"FN373";1581
"London";"Prague";2017-12-17 13:35:00;2017-12-17 16:05:00;"FN277";11288
"Vienna";"Prague";2017-12-17 20:59:00;2017-12-17 23:29:00;"FN310";8754
"Milan";"Prague";2017-12-17 09:07:00;2017-12-17 11:37:00;"FN267";7999
"London";"Vienna";2017-12-17 05:52:00;2017-12-17 08:22:00;"FN338";9128
"Prague";"Vienna";2017-12-17 11:31:00;2017-12-17 14:01:00;"FN389";16207
"Milan";"Vienna";2017-12-17 17:18:00;2017-12-17 19:48:00;"FN343";4962
"London";"Milan";2017-12-17 19:45:00;2017-12-17 22:15:00;"FN356";5284
"Prague";"Milan";2017-12-17 07:16:00;2017-12-17 09:46:00;"FN363";10751
"Vienna";"Milan";2017-12-17 10:28:00;2017-12-17 12:58:00;"FN299";9218
"Prague";"London";2017-12-18 16:56:00;2017-12-18 19:26:00;"FN297";14460
"Vienna";"London";2017-12-18 14:37:00;2017-12-18 17:07:00;"FN367";4515
"Milan";"London";2017-12-18 12:29:00;2017-12-18 14:59:00;"FN373";4156
"London";"Prague";2017-12-18 13:35:00;2017-12-18 16:05:00;"FN277";19087
"Vienna";"Prague";2017-12-18 20:59:00;2017-12-18 23:29:00;"FN310";10453
"Milan";"Prague";2017-12-18 09:07:00;2017-12-18 11:37:00;"FN267";19272
"London";"Vienna";2017-12-18 05:52:00;2017-12-18 08:22:00;"FN338";8981
"Prague";"Vienna";2017-12-18 11:31:00;2017-12-18 14:01:00;"FN389";4182
"Milan";"Vienna";2017-12-18 17:18:00;2017-12-18 19:48:00;"FN343";9527
"London";"Milan";2017-12-18 19:45:00;2017-12-18 22:15:00;"FN356";12670
"Prague";"Milan";2017-12-18 07:16:00;2017-12-18 09:46:00;"FN363";17259
"Vienna";"Milan";2017-12-18 10:28:00;2017-12-18 12:58:00;"FN299";11331
"Prague";"London";2017-12-19 16:56:00;2017-12-19 19:26:00;"FN297";15452
"Vienna";"London";2017-12-19 14:37:00;2017-12-19 17:07:00;"FN367";10200
"Milan";"London";2017-12-19 12:29:00;2017-12-19 14:59:00;"FN373";8839
"London";"Prague";2017-12-19 13:35:00;2017-12-19 16:05:00;"FN277";15259
"Vienna";"Prague";2017-12-19 20:59:00;2017-12-19 23:29:00;"FN310";14681
"Milan";"Prague";2017-12-19 09:07:00;2017-12-19 11:37:00;"FN267";15873
"London";"Vienna";2017-12-19 05:52:00;2017-12-19 08:22:00;"FN338";12205
"Prague";"Vienna";2017-12-19 11:31:00;2017-12-19 14:01:00;"FN389";5517
"Milan";"Vienna";2017-12-19 17:18:00;2017-12-19 19:48:00;"FN343";3148
"London";"Milan";2017-12-19 19:45:00;2017-12-19 22:15:00;"FN356";1809
"Prague";"Milan";2017-12-19 07:16:00;2017-12-19 09:46:00;"FN363";4877
"Vienna";"Milan";2017-12-19 10:28:00;2017-12-19 12:58:00;"FN299";2861
"Prague";"London";2017-12-20 16:56:00;2017-12-20 19:26:00;"FN297";7147
"Vienna";"London";2017-12-20 14:37:00;2017-12-20 17:07:00;"FN367";9307
"Milan";"London";2017-12-20 12:29:00;2017-12-20 14:59:00;"FN373";12171
"London";"Prague";2017-12-20 13:35:00;2017-12-20 16:05:00;"FN277";3344
"Vienna";"Prague";2017-12-20 20:59:00;2017-12-20 23:29:00;"FN310";15869
"Milan";"Prague";2017-12-20 09:07:00;2017-12-20 11:37:00;"FN267";1772
"London";"Vienna";2017-12-20 05:52:00;2017-12-20 08:22:00;"FN338";7554
"Prague";"Vienna";2017-12-20 11:31:00;2017-12-20 14:01:00;"FN389";11409
"Milan";"Vienna";2017-12-20 17:18:00;2017-12-20 19:48:00;"FN343";3729
"London";"Milan";2017-12-20 19:45:00;2017-12-20 22:15:00;"FN356";6492
"Prague";"Milan";2017-12-20 07:16:00;2017-12-20 09:46:00;"FN363";3138
"Vienna";"Milan";2017-12-20 10:28:00;2017-12-20 12:58:00;"FN299";8733
"Prague";"London";2017-12-21 16:56:00;2017-12-21 19:26:00;"FN297";7406
"Vienna";"London";2017-12-21 14:37:00;2017-12-21 17:07:00;"FN367";17512
"Milan";"London";2017-12-21 12:29:00;2017-12-21 14:59:00;"FN373";3548
"London";"Prague";2017-12-21 13:35:00;2017-12-21 16:05:00;"FN277";1711
"Vienna";"Prague";2017-12-21 20:59:00;2017-12-21 23:29:00;"FN310";3963
"Milan";"Prague";2017-12-21 09:07:00;2017-12-21 11:37:00;"FN267";6530
"London";"Vienna";2017-12-21 05:52:00;2017-12-21 08:22:00;"FN338";7233
"Prague";"Vienna";2017-12-21 11:31:00;2017-12-21 14:01:00;"FN389";5118
"Milan";"Vienna";2017-12-21 17:18:00;2017-12-21 19:48:00;"FN343";6610
"London";"Milan";2017-12-21 19:45:00;2017-12-21 22:15:00;"FN356";4323
"Prague";"Milan";2017-12-21 07:16:00;2017-12-21 09:46:00;"FN363";16744
"Vienna";"Milan";2017-12-21 10:28:00;2017-12-21 12:58:00;"FN299";19569
"Prague";"London";2017-12-22 16:56:00;2017-12-22 19:26:00;"FN297";6816
"Vienna";"London";2017-12-22 14:37:00;2017-12-22 17:07:00;"FN367";8297
"Milan";"London";2017-12-22 12:29:00;2017-12-22 14:59:00;"FN373";10197
"London";"Prague";2017-12-22 13:35:00;2017-12-22 16:05:00;"FN277";11036
"Vienna";"Prague";2017-12-22 20:59:00;2017-12-22 23:29:00;"FN310";3143
"Milan";"Prague";2017-12-22 09:07:00;2017-12-22 11:37:00;"FN267";11724
"London";"Vienna";2017-12-22 05:52:00;2017-12-22 08:22:00;"FN338";9352
"Prague";"Vienna";2017-12-22 11:31:00;2017-12-22 14:01:00;"FN389";20370
"Milan";"Vienna";2017-12-22 17:18:00;2017-12-22 19:48:00;"FN343";2937
"London";"Milan";2017-12-22 19:45:00;2017-12-22 22:15:00;"FN356";8214
"Prague";"Milan";2017-12-22 07:16:00;2017-12-22 09:46:00;"FN363";15170
"Vienna";"Milan";2017-12-22 10:28:00;2017-12-22 12:58:00;"FN299";4107
"Prague";"London";2017-12-23 16:56:00;2017-12-23 19:26:00;"FN297";4103
"Vienna";"London";2017-12-23 14:37:00;2017-12-23 17:07:00;"FN367";5243
"Milan";"London";2017-12-23 12:29:00;2017-12-23 14:59:00;"FN373";10831
"London";"Prague";2017-12-23 13:35:00;2017-12-23 16:05:00;"FN277";3462
"Vienna";"Prague";2017-12-23 20:59:00;2017-12-23 23:29:00;"FN310";9718
"Milan";"Prague";2017-12-23 09:07:00;2017-12-23 11:37:00;"FN267";4292
"London";"Vienna";2017-12-23 05:52:00;2017-12-23 08:22:00;"FN338";12675
"Prague";"Vienna";2017-12-23 11:31:00;2017-12-23 14:01:00;"FN389";8327
"Milan";"Vienna";2017-12-23 17:18:00;2017-12-23 19:48:00;"FN343";4774
"London";"Milan";2017-12-23 19:45:00;2017-12-23 22:15:00;"FN356";11173
"Prague";"Milan";2017-12-23 07:16:00;2017-12-23 09:46:00;"FN363";12826
"Vienna";"Milan";2017-12-23 10:28:00;2017-12-23 12:58:00;"FN299";2568
"Prague";"London";2017-12-24 16:56:00;2017-12-24 19:26:00;"FN297";4418
"Vienna";"London";2017-12-24 14:37:00;2017-12-24 17:07:00;"FN367";8367
"Milan";"London";2017-12-24 12:29:00;2017-12-24 14:59:00;"FN373";8597
"London";"Prague";2017-12-24 13:35:00;2017-12-24 16:05:00;"FN277";7453
"Vienna";"Prague";2017-12-24 20:59:00;2017-12-24 23:29:00;"FN310";4264
"Milan";"Prague";2017-12-24 09:07:00;2017-12-24 11:37:00;"FN267";2945
"London";"Vienna";2017-12-24 05:52:00;2017-12-24 08:22:00;"FN338";7171
"Prague";"Vienna";2017-12-24 11:31:00;2017-12-24 14:01:00;"FN389";1823
"Milan";"Vienna";2017-12-24 17:18:00;2017-12-24 19:48:00;"FN343";13977
"London";"Milan";2017-12-24 19:45:00;2017-12-24 22:15:00;"FN356";2607
"Prague";"Milan";2017-12-24 07:16:00;2017-12-24 09:46:00;"FN363";10303
"Vienna";"Milan";2017-12-24 10:28:00;2017-12-24 12:58:00;"FN299";9029
"Prague";"London";2017-12-25 16:56:00;2017-12-25 19:26:00;"FN297";7069
"Vienna";"London";2017-12-25 14:37:00;2017-12-25 17:07:00;"FN367";9904
"Milan";"London";2017-12-25 12:29:00;2017-12-25 14:59:00;"FN373";8069
"London";"Prague";2017-12-25 13:35:00;2017-12-25 16:05:00;"FN277";9069
"Vienna";"Prague";2017-12-25 20:59:00;2017-12-25 23:29:00;"FN310";5594
"Milan";"Prague";2017-12-25 09:07:00;2017-12-25 11:37:00;"FN267";9479
"London";"Vienna";2017-12-25 05:52:00;2017-12-25 08:22:00;"FN338";3733
"Prague";"Vienna";2017-12-25 11:31:00;2017-12-25 14:01:00;"FN389";12956
"Milan";"Vienna";2017-12-25 17:18:00;2017-12-25 19:48:00;"FN343";4592
"London";"Milan";2017-12-25 19:45:00;2017-12-25 22:15:00;"FN356";2872
"Prague";"Milan";2017-12-25 07:16:00;2017-12-25 09:46:00;"FN363";8046
"Vienna";"Milan";2017-12-25 10:28:00;2017-12-25 12:58:00;"FN299";3967
"Prague";"London";2017-12-26 16:56:00;2017-12-26 19:26:00;"FN297";15635
"Vienna";"London";2017-12-26 14:37:00;2017-12-26 17:07:00;"FN367";7180
"Milan";"London";2017-12-26 12:29:00;2017-12-26 14:59:00;"FN373";1084
"London";"Prague";2017-12-26 13:35:00;2017-12-26 16:05:00;"FN277";12826
"Vienna";"Prague";2017-12-26 20:59:00;2017-12-26 23:29:00;"FN310";11247
"Milan";"Prague";2017-12-26 09:07:00;2017-12-26 11:37:00;"FN267";11506
"London";"Vienna";2017-12-26 05:52:00;2017-12-26 08:22:00;"FN338";8107
"Prague";"Vienna";2017-12-26 11:31:00;2017-12-26 14:01:00;"FN389";7084
"Milan";"Vienna";2017-12-26 17:18:00;2017-12-26 19:48:00;"FN343";7916
"London";"Milan";2017-12-26 19:45:00;2017-12-26 22:15:00;"FN356";15934
"Prague";"Milan";2017-12-26 07:16:00;2017-12-26 09:46:00;"FN363";15522
"Vienna";"Milan";2017-12-26 10:28:00;2017-12-26 12:58:00;"FN299";7555
"Prague";"London";2017-12-27 16:56:00;2017-12-27 19:26:00;"FN297";15999
"Vienna";"London";2017-12-27 14:37:00;2017-12-27 17:07:00;"FN367";3213
"Milan";"London";2017-12-27 12:29:00;2017-12-27 14:59:00;"FN373";9468
"London";"Prague";2017-12-27 13:35:00;2017-12-27 16:05:00;"FN277";15242
"Vienna";"Prague";2017-12-27 20:59:00;2017-12-27 23:29:00;"FN310";2864
"Milan";"Prague";2017-12-27 09:07:00;2017-12-27 11:37:00;"FN267";5902
"London";"Vienna";2017-12-27 05:52:00;2017-12-27 08:22:00;"FN338";4167
"Prague";"Vienna";2017-12-27 11:31:00;2017-12-27 14:01:00;"FN389";6323
"Milan";"Vienna";2017-12-27 17:18:00;2017-12-27 19:48:00;"FN343";9498
"London";"Milan";2017-12-27 19:45:00;2017-12-27 22:15:00;"FN356";9282
"Prague";"Milan";2017-12-27 07:16:00;2017-12-27 09:46:00;"FN363";5149
"Vienna";"Milan";2017-12-27 10:28:00;2017-12-27 12:58:00;"FN299";5767
"Prague";"London";2017-12-28 16:56:00;2017-12-28 19:26:00;"FN297";15166
"Vienna";"London";2017-12-28 14:37:00;2017-12-28 17:07:00;"FN367";12981
"Milan";"London";2017-12-28 12:29:00;2017-12-28 14:59:00;"FN373";8670
"London";"Prague";2017-12-28 13:35:00;2017-12-28 16:05:00;"FN277";9289
"Vienna";"Prague";2017-12-28 20:59:00;2017-12-28 23:29:00;"FN310";3432
"Milan";"Prague";2017-12-28 09:07:00;2017-12-28 11:37:00;"FN267";8094
"London";"Vienna";2017-12-28 05:52:00;2017-12-28 08:22:00;"FN338";6713
"Prague";"Vienna";2017-12-28 11:31:00;2017-12-28 14:01:00;"FN389";2951
"Milan";"Vienna";2017-12-28 17:18:00;2017-12-28 19:48:00;"FN343";16616
"London";"Milan";2017-12-28 19:45:00;2017-12-28 22:15:00;"FN356";8780
"Prague";"Milan";2017-12-28 07:16:00;2017-12-28 09:46:00;"FN363";7900
"Vienna";"Milan";2017-12-28 10:28:00;2017-12-28 12:58:00;"FN299";17619
"Prague";"London";2017-12-29 16:56:00;2017-12-29 19:26:00;"FN297";1772
"Vienna";"London";2017-12-29 14:37:00;2017-12-29 17:07:00;"FN367";1484
"Milan";"London";2017-12-29 12:29:00;2017-12-29 14:59:00;"FN373";2926
"London";"Prague";2017-12-29 13:35:00;2017-12-29 16:05:00;"FN277";3349
"Vienna";"Prague";2017-12-29 20:59:00;2017-12-29 23:29:00;"FN310";6663
"Milan";"Prague";2017-12-29 09:07:00;2017-12-29 11:37:00;"FN267";2039
"London";"Vienna";2017-12-29 05:52:00;2017-12-29 08:22:00;"FN338";13933
"Prague";"Vienna";2017-12-29 11:31:00;2017-12-29 14:01:00;"FN389";8265
"Milan";"Vienna";2017-12-29 17:18:00;2017-12-29 19:48:00;"FN343";5044
"London";"Milan";2017-12-29 19:45:00;2017-12-29 22:15:00;"FN356";9760
"Prague";"Milan";2017-12-29 07:16:00;2017-12-29 09:46:00;"FN363";8242
"Vienna";"Milan";2017-12-29 10:28:00;2017-12-29 12:58:00;"FN299";3641
"Prague";"London";2017-12-30 16:56:00;2017-12-30 19:26:00;"FN297";8111
"Vienna";"London";2017-12-30 14:37:00;2017-12-30 17:07:00;"FN367";13675
"Milan";"London";2017-12-30 12:29:00;2017-12-30 14:59:00;"FN373";9719
"London";"Prague";2017-12-30 13:35:00;2017-12-30 16:05:00;"FN277";3902
"Vienna";"Prague";2017-12-30 20:59:00;2017-12-30 23:29:00;"FN310";4439
"Milan";"Prague";2017-12-30 09:07:00;2017-12-30 11:37:00;"FN267";5180
"London";"Vienna";2017-12-30 05:52:00;2017-12-30 08:22:00;"FN338";9424
"Prague";"Vienna";2017-12-30 11:31:00;2017-12-30 14:01:00;"FN389";4957
"Milan";"Vienna";2017-12-30 17:18:00;2017-12-30 19:48:00;"FN343";14458
"London";"Milan";2017-12-30 19:45:00;2017-12-30 22:15:00;"FN356";11243
"Prague";"Milan";2017-12-30 07:16:00;2017-12-30 09:46:00;"FN363";6610
"Vienna";"Milan";2017-12-30 10:28:00;2017-12-30 12:58:00;"FN299";5334
"Prague";"London";2017-12-31 16:56:00;2017-12-31 19:26:00;"FN297";14792
"Vienna";"London";2017-12-31 14:37:00;2017-12-31 17:07:00;"FN367";5984
"Milan";"London";2017-12-31 12:29:00;2017-12-31 14:59:00;"FN373";13059
"London";"Prague";2017-12-31 13:35:00;2017-12-31 16:05:00;"FN277";7477
"Vienna";"Prague";2017-12-31 20:59:00;2017-12-31 23:29:00;"FN310";18000
"Milan";"Prague";2017-12-31 09:07:00;2017-12-31 11:37:00;"FN267";9185
"London";"Vienna";2017-12-31 05:52:00;2017-12-31 08:22:00;"FN338";17536
"Prague";"Vienna";2017-12-31 11:31:00;2017-12-31 14:01:00;"FN389";7270
"Milan";"Vienna";2017-12-31 17:18:00;2017-12-31 19:48:00;"FN343";16356
"London";"Milan";2017-12-31 19:45:00;2017-12-31 22:15:00;"FN356";2124
"Prague";"Milan";2017-12-31 07:16:00;2017-12-31 09:46:00;"FN363";8778
"Vienna";"Milan";2017-12-31 10:28:00;2017-12-31 12:58:00;"FN299";13570
